TimeStamp,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
01-04-2024 16:00,14710.6,9668.8,8971.8,8971.8,4500.27,4500.27
01-04-2024 16:15,14908.1,8558.8,8165.2,8165.2,5270.83,5270.83
01-04-2024 16:30,16463.5,7613.6,7566.6,7566.6,10000,10000
01-04-2024 16:45,17340,6556.1,6527.1,6527.1,10000,10000
01-04-2024 17:00,19123.4,5782.4,5782.4,5782.4,10000,10000
01-04-2024 17:15,21378.8,5317.9,5317.9,5317.9,10000,10000
01-04-2024 17:30,22852.7,5199.8,5199.8,5199.8,10000,10000
01-04-2024 17:45,23855.1,5285.3,5285.3,5285.3,10000,10000
01-04-2024 18:00,20969.8,6439.7,6439.7,6439.7,10000,10000
01-04-2024 18:15,21202.1,6457.5,6457.5,6457.5,10000,10000
01-04-2024 18:30,21528,6622.4,6622.4,6622.4,10000,10000
01-04-2024 18:45,20860.3,6875.1,6875.1,6875.1,10000,10000
01-04-2024 19:00,18588.8,7085.8,7085.8,7085.8,10000,10000
01-04-2024 19:15,17980,7288.6,7288.58,7288.58,10000,10000
01-04-2024 19:30,15995.6,7809.8,7809.8,7809.8,10000,10000
01-04-2024 19:45,14795.4,8244.3,8244.3,8244.3,10000,10000
01-04-2024 20:00,13296.1,8499.6,7859.9,7859.9,6361.55,6361.55
01-04-2024 20:15,12976.5,9171.4,7978.8,7978.8,5499.42,5499.42
01-04-2024 20:30,12497.9,9887.4,7498.5,7498.5,5009.52,5009.52
01-04-2024 20:45,12288,10775.9,7934.1,7934.1,4498.98,4498.98
01-04-2024 21:00,11324.6,11430.9,7308.73,7308.73,4000.44,4000.44
01-04-2024 21:15,11142.2,11999.4,7142.2,7142.2,3909.35,3909.35
01-04-2024 21:30,10684.5,12258.2,6798.2,6798.2,3859.81,3859.81
01-04-2024 21:45,9953.8,12611.9,6361.9,6361.9,3646.35,3646.35
01-04-2024 22:00,8716.8,13838.4,6122.3,6122.3,2999.95,2999.95
01-04-2024 22:15,8905.7,14103.6,5869.07,5869.07,3120.55,3120.55
01-04-2024 22:30,8827.4,14445.6,5651.97,5651.97,3130.75,3130.75
01-04-2024 22:45,8654.3,15162.4,5513.76,5513.76,3130.19,3130.19
01-04-2024 23:00,8703.1,15715.7,5573.7,5573.7,3019.55,3019.55
01-04-2024 23:15,8586.3,16021.8,5671.56,5671.56,3120.04,3120.04
01-04-2024 23:30,8588,16558.9,5764.6,5764.6,3088.9,3088.9
01-04-2024 23:45,8514.5,17344.2,5690.5,5690.5,3065.56,3065.56
01-05-2024 00:00,8029.3,17782.6,5858.9,5858.9,2800.78,2800.78
01-05-2024 00:15,8014.6,18190.3,5792.7,5792.7,2790.95,2790.95
01-05-2024 00:30,8178.6,18641.3,5611.7,5611.7,2840.65,2840.65
01-05-2024 00:45,8093.8,19145,5670.4,5670.4,2650.94,2650.94
01-05-2024 01:00,8207,20066.5,5855.7,5855.7,2500.55,2500.55
01-05-2024 01:15,8166.2,20705.5,5810.7,5810.7,2499.27,2499.27
01-05-2024 01:30,8177.3,21205.6,5859.3,5859.3,2420.84,2420.84
01-05-2024 01:45,8028.6,21710.9,6001.3,6001.3,2070.47,2070.47
01-05-2024 02:00,7812.3,22082.8,6065.1,6065.1,1999.9,1999.9
01-05-2024 02:15,7806.9,22427.8,6059.7,6059.7,1999.88,1999.88
01-05-2024 02:30,7800.2,22711.4,6053,6053,1999.86,1999.86
01-05-2024 02:45,7787,22914.4,6039.8,6039.8,1999.82,1999.82
01-05-2024 03:00,7624.8,22824.7,5877.9,5877.9,1999.7,1999.7
01-05-2024 03:15,7607.7,22847.7,5860.8,5860.8,1999.68,1999.68
01-05-2024 03:30,7657.6,22812,5910.7,5910.7,1999.72,1999.72
01-05-2024 03:45,7786.9,22634.5,6040,6040,1999.82,1999.82
01-05-2024 04:00,7901.2,22077.2,6117.7,6117.7,1999.97,1999.97
01-05-2024 04:15,7955.4,20803.4,6145.9,6145.9,2000.71,2000.71
01-05-2024 04:30,8570.7,20387.5,6186.3,6186.3,2499.14,2499.14
01-05-2024 04:45,8726.7,19642.5,6283.5,6283.5,2500.89,2500.89
01-05-2024 05:00,8722,18661.6,6787.3,6787.3,2850.48,2850.48
01-05-2024 05:15,9469.8,18067.5,6988.4,6988.4,3000.93,3000.93
01-05-2024 05:30,10674.7,16496.8,7873.21,7873.21,3160.21,3160.21
01-05-2024 05:45,11696.2,15018.8,7937.3,7937.3,3388.42,3388.42
01-05-2024 06:00,12485.4,12133.2,7857.43,7857.43,3909.19,3909.19
01-05-2024 06:15,13371.5,11056.1,8312.5,8312.5,4200.45,4200.45
01-05-2024 06:30,14681.9,10049.4,9005,9005,4900.31,4900.31
01-05-2024 06:45,15917.3,9653.8,9056.4,9056.4,6000.57,6000.57
01-05-2024 07:00,16746.7,9219.6,9055,9055,6499.27,6499.27
01-05-2024 07:15,20205.4,9775.1,9772.1,9772.1,10000,10000
01-05-2024 07:30,23201.4,9100.1,9097.08,9097.08,10000,10000
01-05-2024 07:45,27162.6,8399.7,8396.7,8396.7,10000,10000
01-05-2024 08:00,28672.1,8883.8,8883.79,8883.79,10000,10000
01-05-2024 08:15,30642.2,7538.1,7538.1,7538.1,10000,10000
01-05-2024 08:30,31639.6,7014.1,7014.1,7014.1,10000,10000
01-05-2024 08:45,30167.7,6816.3,6816.3,6816.3,10000,10000
01-05-2024 09:00,29749,6734.1,6734.1,6734.1,10000,10000
01-05-2024 09:15,29674.7,6815.4,6815.4,6815.4,10000,10000
01-05-2024 09:30,29239.8,7280.1,7280.1,7280.1,10000,10000
01-05-2024 09:45,28172,7418.1,7418.1,7418.1,10000,10000
01-05-2024 10:00,24514.2,7535.9,7535.9,7535.9,10000,10000
01-05-2024 10:15,23156.9,7720.3,7720.3,7720.3,10000,10000
01-05-2024 10:30,19137.5,9203.3,9203.29,9203.29,10000,10000
01-05-2024 10:45,18510.7,9289.4,9289.4,9289.4,10000,10000
01-05-2024 11:00,18391.7,9374.9,9314.8,9314.8,10000,10000
01-05-2024 11:15,18212.6,9474.6,9134.8,9134.8,7259.01,7259.01
01-05-2024 11:30,16704.6,9579.2,9227.3,9227.3,7250.44,7250.44
01-05-2024 11:45,16158.2,9710.3,9306.9,9306.9,6500.05,6500.05
01-05-2024 12:00,14742.6,10221.9,8571,8571,4815.02,4815.02
01-05-2024 12:15,14533.1,10405.8,8463.3,8463.3,4317.26,4317.26
01-05-2024 12:30,14182,10549.1,8262,8262,4010.69,4010.69
01-05-2024 12:45,12631.3,10598.1,8167.9,8167.9,4004.69,4004.69
01-05-2024 13:00,11697.6,11069.2,8147.6,8147.6,3630.85,3630.85
01-05-2024 13:15,11480.5,11317.9,8273.9,8273.9,3630.27,3630.27
01-05-2024 13:30,12022.9,11500.1,8472.7,8472.7,3630.69,3630.69
01-05-2024 13:45,12561,11670.1,8661.2,8661.2,3630.75,3630.75
01-05-2024 14:00,12843.1,12166.2,8748.1,8748.1,3748.09,3748.09
01-05-2024 14:15,13247.1,12192.6,8844.89,8844.89,3750.02,3750.02
01-05-2024 14:30,14104.8,12444.4,9244.2,9244.2,3899.03,3899.03
01-05-2024 14:45,14647.4,12400.6,9637.84,9637.84,4000.76,4000.76
01-05-2024 15:00,17190.8,12432.5,11058.49,11058.49,5000.02,5000.02
01-05-2024 15:15,17020.4,12560.6,11136.5,11136.5,4499.45,4499.45
01-05-2024 15:30,17789,11912.8,11036.7,11036.7,5270.35,5270.35
01-05-2024 15:45,17755.2,12047.8,11194.7,11194.7,5270.4,5270.4
01-05-2024 16:00,17343.9,9918,9541,9541,6010.81,6010.81
01-05-2024 16:15,18060.4,9476.4,9409,9409,8000.38,8000.38
01-05-2024 16:30,21324.7,8617.3,8598.3,8598.3,10000,10000
01-05-2024 16:45,22909,7544.2,7525.2,7525.2,10000,10000
01-05-2024 17:00,26038.1,7149.3,7149.3,7149.3,10000,10000
01-05-2024 17:15,26483.8,7037.2,7037.19,7037.19,10000,10000
01-05-2024 17:30,26117,7003.5,7003.5,7003.5,10000,10000
01-05-2024 17:45,26503.6,6986.2,6986.2,6986.2,10000,10000
01-05-2024 18:00,22479.6,6540.3,6540.29,6540.29,10000,10000
01-05-2024 18:15,22796.1,6555.7,6555.7,6555.7,10000,10000
01-05-2024 18:30,23117.5,6737.1,6737.1,6737.1,10000,10000
01-05-2024 18:45,22483.9,6895.9,6895.9,6895.9,10000,10000
01-05-2024 19:00,19719.6,7022.8,7022.8,7022.8,10000,10000
01-05-2024 19:15,19018.9,7190.4,7190.39,7190.39,10000,10000
01-05-2024 19:30,17072.5,7915.1,7915.09,7915.09,10000,10000
01-05-2024 19:45,15896.4,8193.5,8193.5,8193.5,10000,10000
01-05-2024 20:00,14554.5,8582.6,8081.6,8081.6,6500.22,6500.22
01-05-2024 20:15,14191.6,9232,8016.2,8016.2,5350.16,5350.16
01-05-2024 20:30,13564.6,9623.6,8059.1,8059.1,4999.45,4999.45
01-05-2024 20:45,12567.8,10152.6,7755.6,7755.6,4426.8,4426.8
01-05-2024 21:00,11442.2,11030,7279.6,7279.6,3909.58,3909.58
01-05-2024 21:15,10796.2,11509.7,6887.1,6887.1,3630.91,3630.91
01-05-2024 21:30,10402,11528.4,6461.6,6461.6,3700.23,3700.23
01-05-2024 21:45,9923.4,11691.1,6345.9,6345.9,3560.59,3560.59
01-05-2024 22:00,9042.7,12762.2,6161.4,6161.4,3130.69,3130.69
01-05-2024 22:15,9303,13239,6116,6116,3250.08,3250.08
01-05-2024 22:30,9159.5,13556.8,6042.97,6042.97,3160.45,3160.45
01-05-2024 22:45,8797.8,14104.8,5841.6,5841.6,3120.73,3120.73
01-05-2024 23:00,8971.2,14621.5,5745.3,5745.3,3120.89,3120.89
01-05-2024 23:15,8788.6,14858.8,5699.5,5699.5,3110.6,3110.6
01-05-2024 23:30,8694.6,15413,5630,5630,3019.39,3019.39
01-05-2024 23:45,8671.1,16179.7,5692.1,5692.1,3000.77,3000.77
01-06-2024 00:00,8041.3,16056.3,5506.4,5506.4,3120.4,3120.4
01-06-2024 00:15,7960.6,16464.7,5540.4,5540.4,3091.04,3091.04
01-06-2024 00:30,7877.7,16896.3,5462.4,5462.4,3070.24,3070.24
01-06-2024 00:45,7766.3,17304.2,5403.67,5403.67,3000.71,3000.71
01-06-2024 01:00,7690.2,18129.4,5575.2,5575.2,2859.05,2859.05
01-06-2024 01:15,7683.7,18789.3,5681.5,5681.5,2800.26,2800.26
01-06-2024 01:30,7658.7,19338.5,5740.1,5740.1,2600.97,2600.97
01-06-2024 01:45,7621.9,19933.1,5791.3,5791.3,2500.83,2500.83
01-06-2024 02:00,7523.7,20255.3,5777.2,5777.2,2499.05,2499.05
01-06-2024 02:15,7469.2,20436.5,5815.09,5815.09,2400.75,2400.75
01-06-2024 02:30,7512.1,20659,5850,5850,2400.86,2400.86
01-06-2024 02:45,7486.7,20914.2,5883.91,5883.91,2400.1,2400.1
01-06-2024 03:00,7439.9,21105.1,6009.8,6009.8,2180.51,2180.51
01-06-2024 03:15,7415.9,21062.8,6033.8,6033.8,2050.04,2050.04
01-06-2024 03:30,7444.4,20886.1,6027.9,6027.9,2073.57,2073.57
01-06-2024 03:45,7433.7,20779.3,6101.8,6101.8,2012.18,2012.18
01-06-2024 04:00,7624.6,20386.7,5942.1,5942.1,2320.76,2320.76
01-06-2024 04:15,7648.9,19402.6,5976.1,5976.1,2300.9,2300.9
01-06-2024 04:30,7723.5,18739.9,6008.5,6008.5,2280.76,2280.76
01-06-2024 04:45,7857.4,18137.1,6012.5,6012.5,2400.43,2400.43
01-06-2024 05:00,8219.4,16390.7,6079.8,6079.8,2999.64,2999.64
01-06-2024 05:15,8351,15931,6212.5,6212.5,2999.21,2999.21
01-06-2024 05:30,9367.9,14596.5,6519.6,6519.6,3142.48,3142.48
01-06-2024 05:45,10234,13710.8,6729.6,6729.6,3340.39,3340.39
01-06-2024 06:00,11720,10934.3,7101.6,7101.6,3820.92,3820.92
01-06-2024 06:15,12899.3,10010.3,7565.3,7565.3,4499.19,4499.19
01-06-2024 06:30,14441,9547.5,8427.41,8427.41,4999.35,4999.35
01-06-2024 06:45,15321.7,9181.1,8740.59,8740.59,5500.69,5500.69
01-06-2024 07:00,15491.9,7914.8,7914.79,7914.79,10000,10000
01-06-2024 07:15,17707.9,7597.4,7597.4,7597.4,10000,10000
01-06-2024 07:30,18988.6,8000.2,8000.19,8000.19,10000,10000
01-06-2024 07:45,21127.6,7891.2,7891.2,7891.2,10000,10000
01-06-2024 08:00,21800,8138.3,8138.29,8138.29,10000,10000
01-06-2024 08:15,21714.8,7720.7,7720.7,7720.7,10000,10000
01-06-2024 08:30,21707.2,7750.3,7750.28,7750.28,10000,10000
01-06-2024 08:45,21445,8038.9,8038.89,8038.89,10000,10000
01-06-2024 09:00,21849.9,8063.6,8063.6,8063.6,10000,10000
01-06-2024 09:15,22329,8032.2,8032.19,8032.19,10000,10000
01-06-2024 09:30,23232,8534.8,8534.8,8534.8,10000,10000
01-06-2024 09:45,23344.9,8506.3,8506.29,8506.29,10000,10000
01-06-2024 10:00,21091.1,8544.6,8544.6,8544.6,10000,10000
01-06-2024 10:15,19784.9,8541.4,8541.4,8541.4,10000,10000
01-06-2024 10:30,16238.8,7906.9,7906.9,7906.9,10000,10000
01-06-2024 10:45,15363.8,8038.7,8038.7,8038.7,10000,10000
01-06-2024 11:00,15693.5,9397.3,9028.2,9028.2,8507.32,8507.32
01-06-2024 11:15,15313.2,9612.6,8911.1,8911.1,5499.69,5499.69
01-06-2024 11:30,14669.3,9749,8929.7,8929.7,5270.62,5270.62
01-06-2024 11:45,14154.7,9813.8,8736.19,8736.19,5039.7,5039.7
01-06-2024 12:00,13686.5,10241.6,8582.4,8582.4,4350.7,4350.7
01-06-2024 12:15,13416.9,10412.7,8533.28,8533.28,4000.45,4000.45
01-06-2024 12:30,12537.5,10611.3,8306.9,8306.9,3630.98,3630.98
01-06-2024 12:45,11535.1,10773.3,8122.7,8122.7,3630.93,3630.93
01-06-2024 13:00,11013.5,11314.9,8117.3,8117.3,3525.54,3525.54
01-06-2024 13:15,10813.8,11559.5,8146.2,8146.2,3350.81,3350.81
01-06-2024 13:30,11353.6,11724.2,8408.6,8408.6,3560.43,3560.43
01-06-2024 13:45,11410,11895.4,8544.2,8544.2,3525.5,3525.5
01-06-2024 14:00,12254.9,12081.1,8629.6,8629.6,3630.32,3630.32
01-06-2024 14:15,12315,11956,8775.7,8775.7,3592.07,3592.07
01-06-2024 14:30,13007.3,12278.1,9194.5,9194.5,3700.32,3700.32
01-06-2024 14:45,13676.6,12224.4,9545,9545,3797.33,3797.33
01-06-2024 15:00,14856.3,11944.1,9793.25,9793.25,4400.47,4400.47
01-06-2024 15:15,14630.3,11708.3,9616.4,9616.4,4168.31,4168.31
01-06-2024 15:30,15287,10905.2,9790.3,9790.3,4815.26,4815.26
01-06-2024 15:45,15412.5,10811.6,9771.6,9771.6,5039.49,5039.49
01-06-2024 16:00,14751.9,8096.3,7789.6,7789.6,6197.56,6197.56
01-06-2024 16:15,14594.1,7137.9,7052.5,7052.5,7600.88,7600.88
01-06-2024 16:30,16247.3,6510.2,6491.2,6491.2,10000,10000
01-06-2024 16:45,16930.6,6266.3,6247.3,6247.3,10000,10000
01-06-2024 17:00,19192.3,5999.4,5999.4,5999.4,10000,10000
01-06-2024 17:15,21268.4,6000.2,6000.2,6000.2,10000,10000
01-06-2024 17:30,21124.7,5870.9,5870.9,5870.9,10000,10000
01-06-2024 17:45,22807.5,5914.6,5914.6,5914.6,10000,10000
01-06-2024 18:00,19971.1,6810,6810,6810,10000,10000
01-06-2024 18:15,20313.5,6871.1,6871.08,6871.08,10000,10000
01-06-2024 18:30,20764.6,6969.9,6969.9,6969.9,10000,10000
01-06-2024 18:45,20019.7,7454.1,7454.09,7454.09,10000,10000
01-06-2024 19:00,18290.4,7646.5,7646.48,7646.48,10000,10000
01-06-2024 19:15,18444,8051.7,8051.69,8051.69,10000,10000
01-06-2024 19:30,17118.6,9084.1,8957.1,8957.1,10000,10000
01-06-2024 19:45,16263.6,9692,9565,9565,10000,10000
01-06-2024 20:00,14863.8,10099.4,9568.1,9568.1,6999.93,6999.93
01-06-2024 20:15,14294.3,10279.9,9218.81,9218.81,5750.7,5750.7
01-06-2024 20:30,13321.2,10499.4,8857.1,8857.1,5183,5183
01-06-2024 20:45,12913.1,10602,8500,8500,4720.71,4720.71
01-06-2024 21:00,11743.1,11378.2,7924.7,7924.7,4309.29,4309.29
01-06-2024 21:15,11199.8,11700.6,7566.1,7566.1,4049.45,4049.45
01-06-2024 21:30,10297.4,11809.9,6867.7,6867.7,3909.19,3909.19
01-06-2024 21:45,9975.8,11941.9,6646.1,6646.1,3909.52,3909.52
01-06-2024 22:00,8893.9,12665.5,5934.57,5934.57,3000.96,3000.96
01-06-2024 22:15,8916.4,12675.7,5611.9,5611.9,3500.51,3500.51
01-06-2024 22:30,8792.6,12899.8,5447.7,5447.7,3500.3,3500.3
01-06-2024 22:45,8713.8,13383.6,5280.33,5280.33,3160.96,3160.96
01-06-2024 23:00,8630.1,13593.6,5158.8,5158.8,3120.45,3120.45
01-06-2024 23:15,8483.8,13869.3,5117.5,5117.5,3130.49,3130.49
01-06-2024 23:30,8518.2,13977.8,5471,5471,3142.89,3142.89
01-06-2024 23:45,8436.5,14693.3,5388.5,5388.5,3142.35,3142.35
01-07-2024 00:00,7551.6,16259,5607.1,5607.1,2800.23,2800.23
01-07-2024 00:15,7503.9,16768.2,5635.2,5635.2,2630.71,2630.71
01-07-2024 00:30,7519.2,17371,5669,5669,2600.81,2600.81
01-07-2024 00:45,7467.9,17925.6,5681.6,5681.6,2512.43,2512.43
01-07-2024 01:00,7391.5,18759.9,5690,5690,2499.5,2499.5
01-07-2024 01:15,7386.8,19430.3,5723.1,5723.1,2450.47,2450.47
01-07-2024 01:30,7370.3,19942.4,5760.1,5760.1,2400.82,2400.82
01-07-2024 01:45,7346.8,20562.2,5787.99,5787.99,2400.07,2400.07
01-07-2024 02:00,7265.6,21023.6,5833.1,5833.1,2100.29,2100.29
01-07-2024 02:15,7224.4,21330.2,5859,5859,2012.79,2012.79
01-07-2024 02:30,7260.7,21556.4,5875.7,5875.7,2040.79,2040.79
01-07-2024 02:45,7243,21747.5,5888,5888,2012.56,2012.56
01-07-2024 03:00,7176.4,21490.3,5890.9,5890.9,2000.49,2000.49
01-07-2024 03:15,7166.8,21416.9,5904.06,5904.06,2000.03,2000.03
01-07-2024 03:30,7079.7,21485.3,5823.3,5823.3,1999.93,1999.93
01-07-2024 03:45,7110.6,21296.1,5854.2,5854.2,1999.63,1999.63
01-07-2024 04:00,7230.8,20837.8,5852.6,5852.6,2050.82,2050.82
01-07-2024 04:15,7317.5,19793.3,5884.88,5884.88,2250.13,2250.13
01-07-2024 04:30,7278.2,19216.7,5907,5907,2050.2,2050.2
01-07-2024 04:45,7464.3,18672.5,5986.12,5986.12,2350.2,2350.2
01-07-2024 05:00,7807.3,17245.6,6105.2,6105.2,2949.06,2949.06
01-07-2024 05:15,8081.6,16428.3,6385.2,6385.2,2949.41,2949.41
01-07-2024 05:30,8967.7,14878.8,7021.2,7021.2,3142.59,3142.59
01-07-2024 05:45,9763.7,13776.9,7314.5,7314.5,3290.98,3290.98
01-07-2024 06:00,9805.3,10811.8,6588.21,6588.21,3700.95,3700.95
01-07-2024 06:15,11254.6,9870.3,6770.19,6770.19,4000.54,4000.54
01-07-2024 06:30,12570.7,8997.9,7267.22,7267.22,4850.74,4850.74
01-07-2024 06:45,13213,8868.2,7829.4,7829.4,5270.23,5270.23
01-07-2024 07:00,14143.2,9582.9,8398.9,8398.9,5500.28,5500.28
01-07-2024 07:15,15591,10290.7,9743.87,9743.87,8000.98,8000.98
01-07-2024 07:30,16587.1,10321.1,10182.1,10182.1,10000,10000
01-07-2024 07:45,18154.7,10163.9,10024.9,10024.9,10000,10000
01-07-2024 08:00,18658,10505.2,10378.2,10378.2,10000,10000
01-07-2024 08:15,18541.9,9712,9584.98,9584.98,10000,10000
01-07-2024 08:30,18096.6,9391.8,9264.78,9264.78,10000,10000
01-07-2024 08:45,17775.4,9125.4,8998.38,8998.38,10000,10000
01-07-2024 09:00,18015.4,8744.9,8617.89,8617.89,10000,10000
01-07-2024 09:15,18474.4,8744.3,8617.3,8617.3,10000,10000
01-07-2024 09:30,18559.5,9369.8,9242.8,9242.8,10000,10000
01-07-2024 09:45,18531.1,9501.5,9374.5,9374.5,10000,10000
01-07-2024 10:00,17835.7,9384.2,9240.2,9240.2,10000,10000
01-07-2024 10:15,16510.5,8897.7,8753.68,8753.68,10000,10000
01-07-2024 10:30,13760.8,8971.4,8371.94,8371.94,8000.4,8000.4
01-07-2024 10:45,13002.5,9036.8,7874.66,7874.66,5441.66,5441.66
01-07-2024 11:00,12769.3,9809.7,7786.83,7786.83,4958.45,4958.45
01-07-2024 11:15,12977.4,9910,8065.41,8065.41,4999.45,4999.45
01-07-2024 11:30,12252.3,9972.6,7655,7655,4465.54,4465.54
01-07-2024 11:45,12255.6,9991.6,7656.73,7656.73,4499.06,4499.06
01-07-2024 12:00,11522.4,9975.1,7318.55,7318.55,4000.53,4000.53
01-07-2024 12:15,11613.2,10111.6,7241.1,7241.1,4168.09,4168.09
01-07-2024 12:30,11378.4,10259,7022.63,7022.63,4000.2,4000.2
01-07-2024 12:45,10578.5,10453,6863.8,6863.8,3748.23,3748.23
01-07-2024 13:00,9896.4,11392.8,6965,6965,3296.6,3296.6
01-07-2024 13:15,9827.4,11707.9,6896.1,6896.1,3296.38,3296.38
01-07-2024 13:30,10026.9,11920.7,7379.4,7379.4,3325.3,3325.3
01-07-2024 13:45,9951.3,11923.3,7369,7369,3296.72,3296.72
01-07-2024 14:00,10546.1,11908.1,7619.7,7619.7,3500.4,3500.4
01-07-2024 14:15,11152.1,11851.7,7851.8,7851.8,3560.91,3560.91
01-07-2024 14:30,11513.4,11905.3,8045.5,8045.5,3630.59,3630.59
01-07-2024 14:45,11793.3,11760.9,8186.2,8186.2,3700.22,3700.22
01-07-2024 15:00,12718.6,11440.3,8264.1,8264.1,4168.41,4168.41
01-07-2024 15:15,12538.7,11289.6,8367,8367,3899.56,3899.56
01-07-2024 15:30,13266.7,10298.9,8283.8,8283.8,4958.69,4958.69
01-07-2024 15:45,13272.1,9990.3,8260.6,8260.6,5039.71,5039.71
01-07-2024 16:00,12543.2,9234.9,7389.1,7389.1,4500.85,4500.85
01-07-2024 16:15,12614.9,8879.5,7343.7,7343.7,5039.46,5039.46
01-07-2024 16:30,12684.3,8318.3,7257,7257,5183.78,5183.78
01-07-2024 16:45,12894.7,8009.7,7237.8,7237.8,6499.68,6499.68
01-07-2024 17:00,14370.4,7885.7,7748.69,7748.69,10000,10000
01-07-2024 17:15,14567.6,7656.9,7519.89,7519.89,10000,10000
01-07-2024 17:30,14466.8,7866.1,7729.1,7729.1,10000,10000
01-07-2024 17:45,14314.9,7847.5,7710.5,7710.5,10000,10000
01-07-2024 18:00,14883.9,9047,8755.4,8755.4,9351.96,9351.96
01-07-2024 18:15,15230.9,9131.7,8991.7,8991.7,10000,10000
01-07-2024 18:30,15118.9,9223.2,8516.1,8516.1,8429,8429
01-07-2024 18:45,15292.5,9575.6,8681.7,8681.7,8561,8561
01-07-2024 19:00,15512.7,9509.8,8920.6,8920.6,7746,7746
01-07-2024 19:15,15974.6,9756.9,9509.1,9509.1,9657.12,9657.12
01-07-2024 19:30,15705.8,10420.3,9687.3,9687.3,6499.99,6499.99
01-07-2024 19:45,15459.2,10880.5,9778,9778,6036.53,6036.53
01-07-2024 20:00,13982.4,10915.3,9510.6,9510.6,5183.78,5183.78
01-07-2024 20:15,13432,11178.2,9218.3,9218.3,4999.66,4999.66
01-07-2024 20:30,12529.9,11342.7,8736.98,8736.98,4600.56,4600.56
01-07-2024 20:45,12004.6,11571.9,8332.64,8332.64,4500.3,4500.3
01-07-2024 21:00,10990.9,12411.8,7529.3,7529.3,4130.08,4130.08
01-07-2024 21:15,10387.4,12892.3,7113.4,7113.4,3759.8,3759.8
01-07-2024 21:30,9681.8,13078.7,6492.2,6492.2,3525.67,3525.67
01-07-2024 21:45,8474.3,13437.6,6085.4,6085.4,3050.06,3050.06
01-07-2024 22:00,7953.5,13895.8,5882.49,5882.49,2600.21,2600.21
01-07-2024 22:15,7892.9,13779,5512,5512,2850.78,2850.78
01-07-2024 22:30,7748.7,13683.1,5198.7,5198.7,2940.35,2940.35
01-07-2024 22:45,7577.5,14072.1,5023.4,5023.4,3000.87,3000.87
01-07-2024 23:00,7839.8,14140.1,5140.4,5140.4,3010.4,3010.4
01-07-2024 23:15,7928.9,14247.1,5216.3,5216.3,3087.84,3087.84
01-07-2024 23:30,7834.5,14437.5,5181.99,5181.99,3000.87,3000.87
01-07-2024 23:45,7752.3,15108.4,5253.8,5253.8,3000.35,3000.35
01-08-2024 00:00,8020.1,16812.3,5590.8,5590.8,3091.14,3091.14
01-08-2024 00:15,7888,17448.2,5459.1,5459.1,3070.2,3070.2
01-08-2024 00:30,7857.1,18047.9,5461.1,5461.1,3000.96,3000.96
01-08-2024 00:45,7750.6,18609.2,5591.3,5591.3,2994.19,2994.19
01-08-2024 01:00,7747.8,19461.2,5580.1,5580.1,2992.01,2992.01
01-08-2024 01:15,7742.9,20083.3,5694.39,5694.39,2850.41,2850.41
01-08-2024 01:30,7685.2,20646.6,5753.8,5753.8,2733.5,2733.5
01-08-2024 01:45,7657.1,21198.2,5807.3,5807.3,2525.69,2525.69
01-08-2024 02:00,7534.2,21568.7,5849.5,5849.5,2499.62,2499.62
01-08-2024 02:15,7512.5,21584,5828.1,5828.1,2499.1,2499.1
01-08-2024 02:30,7553.6,21730.3,5859,5859,2499.32,2499.32
01-08-2024 02:45,7532.3,21782.5,5837.6,5837.6,2499.18,2499.18
01-08-2024 03:00,7510.6,21800.7,5836.2,5836.2,2499.32,2499.32
01-08-2024 03:15,7526.5,21727.6,5853,5853,2499.32,2499.32
01-08-2024 03:30,7467.3,21648.8,5804.3,5804.3,2450.84,2450.84
01-08-2024 03:45,7454.5,21473.9,5817.62,5817.62,2450.43,2450.43
01-08-2024 04:00,7493.9,20849.6,5786.8,5786.8,2499.64,2499.64
01-08-2024 04:15,7668.8,19860.3,5767.9,5767.9,2800.06,2800.06
01-08-2024 04:30,7679.2,19138.3,5713.8,5713.8,2835.27,2835.27
01-08-2024 04:45,7752.8,17827.9,5954.9,5954.9,2540.21,2540.21
01-08-2024 05:00,7658.8,15876.6,5951.6,5951.6,2950.4,2950.4
01-08-2024 05:15,7828.8,15191,6043.8,6043.8,2999.28,2999.28
01-08-2024 05:30,8499.6,13767.7,6149.1,6149.1,3142.83,3142.83
01-08-2024 05:45,9402.3,12691.6,6216.2,6216.2,3428.81,3428.81
01-08-2024 06:00,10537.7,10341.6,6515.6,6515.6,3800.75,3800.75
01-08-2024 06:15,11639.1,9171.7,6891.1,6891.1,4350.66,4350.66
01-08-2024 06:30,12921.9,8363.8,7561.5,7561.5,4999.23,4999.23
01-08-2024 06:45,14133,8809.2,8164.4,8164.4,5240.85,5240.85
01-08-2024 07:00,14998.8,7961.5,7961.5,7961.5,10000,10000
01-08-2024 07:15,16145.3,7910.7,7910.69,7910.69,10000,10000
01-08-2024 07:30,17283,7512.6,7512.6,7512.6,10000,10000
01-08-2024 07:45,18940.3,7118.3,7118.3,7118.3,10000,10000
01-08-2024 08:00,20099.4,7078.1,7078.1,7078.1,10000,10000
01-08-2024 08:15,20542.2,6407,6407,6407,10000,10000
01-08-2024 08:30,20233.4,6366.3,6366.3,6366.3,10000,10000
